ticker,date,weighted_joy,weighted_fear,weighted_anger,weighted_sadness,weighted_surprise,weighted_neutral,weighted_polarity,topic_score,headline_count,label_1d,label_3d,label_5d,emotion_std,weighted_joy_prev,weighted_fear_prev,weighted_anger_prev,weighted_sadness_prev,weighted_surprise_prev,dominant_emotion
AAPL,2025-10-31,0.04555255854795774,0.0294140629254411,0.02796651394902615,0.004696236946958146,0.7473647946681976,0.12849093768463843,0.7308405393947299,0.8010798970858256,15,0,0,0,0.3225273377590456,0.12263499958795315,0.01663056740185094,0.005077875600294429,0.003196792770898227,0.6152786278077109,4
AAPL,2025-11-03,0.011913733266031986,0.010346104973418395,0.002102490865230918,0.0013799255844378388,0.6098125259510331,0.02131318541813959,0.6078977377939778,0.7324841221173605,3,1,1,1,0.26987990132593287,0.04555255854795774,0.0294140629254411,0.02796651394902615,0.004696236946958146,0.7473647946681976,4
AAPL,2025-11-04,0.10297844909234291,0.014058014587623222,0.004992528562627456,0.0017554330301625999,0.6383874321869305,0.032080235456975706,0.72055990509886,0.7302048355340958,4,1,0,1,0.27485792746057697,0.011913733266031986,0.010346104973418395,0.002102490865230918,0.0013799255844378388,0.6098125259510331,4
AAPL,2025-11-05,0.1802424977042121,0.08162201830526707,0.037287372175802545,0.006039908229706031,0.7833603381576353,0.009499977853146553,0.8386535371510716,0.8328328927357992,3,0,0,1,0.3229708229577404,0.10297844909234291,0.014058014587623222,0.004992528562627456,0.0017554330301625999,0.6383874321869305,4
AAPL,2025-11-06,0.21326083938426887,0.11525856599242223,0.10257483756281349,0.012831171177085121,0.6344768199639361,0.12326699236532673,0.6170730846158841,0.6676278511683146,3,0,1,1,0.24465359096174172,0.1802424977042121,0.08162201830526707,0.037287372175802545,0.006039908229706031,0.7833603381576353,4
AAPL,2025-11-10,0.004304924368000574,0.0014163916872100132,0.0009565366087444855,0.0008060998583959278,0.5323711463497744,0.0045587332861000435,0.5334970425634245,0.7482568621635437,1,1,1,0,0.23725115131892294,0.21326083938426887,0.11525856599242223,0.10257483756281349,0.012831171177085121,0.6344768199639361,4
AAPL,2025-11-12,0.20989128033357038,0.009220447186398579,0.02797833803682633,0.006609389676071162,0.6755347911026964,0.14324700886958006,0.8416178965369706,0.8801725308100382,3,0,0,0,0.28662599093381913,0.004304924368000574,0.0014163916872100132,0.0009565366087444855,0.0008060998583959278,0.5323711463497744,4
AAPL,2025-11-17,0.17265936811150462,0.01745349273890866,0.05048949119325122,0.006283356963590494,0.7505797807523749,0.09355816657448468,0.849012807968129,0.835055023431778,4,0,0,1,0.3150742284459076,0.20989128033357038,0.009220447186398579,0.02797833803682633,0.006609389676071162,0.6755347911026964,4
AAPL,2025-11-18,0.07371613744197966,0.014617213286920986,0.006312942415526933,0.003028125519456864,0.6326248157798572,0.06284982288130234,0.6823826719999321,0.7535796364148458,3,1,1,1,0.27351577550683376,0.17265936811150462,0.01745349273890866,0.05048949119325122,0.006283356963590494,0.7505797807523749,4
AAPL,2025-11-20,0.048303927062151086,0.0299060456106863,0.012459656401165834,0.02076431402560847,0.5324681277908153,0.10517983701348872,0.5176420388155057,0.6348057786623637,3,1,1,1,0.22606103846192913,0.07371613744197966,0.014617213286920986,0.006312942415526933,0.003028125519456864,0.6326248157798572,4
AAPL,2025-11-21,0.13334763299821953,0.0494841541566521,0.07320124841893631,0.061810708862113505,0.7344344453681048,0.11516763220830079,0.6832859669286222,0.7925436794757843,6,1,1,1,0.2946800536321821,0.048303927062151086,0.0299060456106863,0.012459656401165834,0.02076431402560847,0.5324681277908153,4
AAPL,2025-11-24,0.3452095558165964,0.011754650731353088,0.015900976568753177,0.008981256966139703,0.7655513582930347,0.025782206941906097,1.074124029843385,0.7675058245658875,2,1,1,1,0.33256798324334685,0.13334763299821953,0.0494841541566521,0.07320124841893631,0.061810708862113505,0.7344344453681048,4
AAPL,2025-11-25,0.027440684372114867,0.004568927567959345,0.004118826482883338,0.0015347849521772203,0.5786881621707707,0.03702738556311978,0.5959063075398656,0.6787118911743164,2,1,1,1,0.2548015745134287,0.3452095558165964,0.011754650731353088,0.015900976568753177,0.008981256966139703,0.7655513582930347,4
AAPL,2025-11-26,0.39533019456941165,0.013126232624201392,0.010272618402666798,0.002854040371831403,0.801585271667328,0.02959460287803579,1.17066257483804,0.865036278963089,2,1,1,1,0.35351192147025,0.027440684372114867,0.004568927567959345,0.004118826482883338,0.0015347849521772203,0.5786881621707707,4
AAPL,2025-11-28,0.023427450757478534,0.01942954618671755,0.06079073974179608,0.003582690448854337,0.6343776195093458,0.053787966179751595,0.5740020938894563,0.7490355670452118,2,1,1,0,0.2725220943281867,0.39533019456941165,0.013126232624201392,0.010272618402666798,0.002854040371831403,0.801585271667328,4
AAPL,2025-12-01,0.11408735761314771,0.010950666274292389,0.007486854595662316,0.005209072091966438,0.5099928836380485,0.02087215062064809,0.6004336482892749,0.6453487277030945,2,1,0,0,0.21760156289207788,0.023427450757478534,0.01942954618671755,0.06079073974179608,0.003582690448854337,0.6343776195093458,4
AAPL,2025-12-02,0.023771274948385775,0.025571613586490207,0.027450554054512945,0.007816840908289088,0.668614630237478,0.06460245329439449,0.6315468966365715,0.7725999057292938,4,0,0,0,0.28965910415827884,0.11408735761314771,0.010950666274292389,0.007486854595662316,0.005209072091966438,0.5099928836380485,4
AAPL,2025-12-03,0.06795427956513884,0.4682106358147031,0.006384249507168358,0.0027623929544958324,0.7449944318237023,0.005711959144832345,0.33559143311247375,0.8542725443840027,1,0,0,0,0.3338885169906899,0.023771274948385775,0.025571613586490207,0.027450554054512945,0.007816840908289088,0.668614630237478,4
AAPL,2025-12-04,0.04871020496126021,0.0035968139763221077,0.0030461572304662514,0.0014536796936363212,0.5490608429900803,0.00781419629081675,0.5896743970509156,0.6974672079086304,1,0,0,0,0.2400258782919373,0.06795427956513884,0.4682106358147031,0.006384249507168358,0.0027623929544958324,0.7449944318237023,4
AAPL,2025-12-05,0.43356091708631084,0.06274800178539758,0.013849410811399517,0.01580632777849808,0.7267834187253186,0.03380531665195361,1.0679405954363341,0.8342671394348145,1,0,0,0,0.3188622806112778,0.04871020496126021,0.0035968139763221077,0.0030461572304662514,0.0014536796936363212,0.5490608429900803,4
AAPL,2025-12-12,0.1386742414319114,0.01588909261578201,0.011111606785914486,0.0071529637832676695,0.6642140695611047,0.059558348439081976,0.7687346478080519,0.7529527842998505,2,0,0,0,0.28315636938487204,0.43356091708631084,0.06274800178539758,0.013849410811399517,0.01580632777849808,0.7267834187253186,4
AAPL,2025-12-15,0.0035667894465074125,0.007971682948977004,0.0033418347586662398,0.003381691150988998,0.4832719883680703,0.0029582079932014916,0.47214356895594545,0.6303510069847107,1,1,0,0,0.2140930990212863,0.1386742414319114,0.01588909261578201,0.011111606785914486,0.0071529637832676695,0.6642140695611047,4
AAPL,2025-12-17,0.21046293257688736,0.36387965643309966,0.1566292341635493,0.026738545580903314,0.876113147778934,0.0038127436476107254,0.5393286441782691,0.9351440668106079,2,1,0,1,0.33001860108363307,0.0035667894465074125,0.007971682948977004,0.0033418347586662398,0.003381691150988998,0.4832719883680703,4
AAPL,2025-12-22,0.03337690989381186,0.28665500543016975,0.006362420461281054,0.007092355922655412,0.379069172030988,0.035373004748567825,0.11233630011069357,0.664074718952179,1,1,1,1,0.17714553166352315,0.21046293257688736,0.36387965643309966,0.1566292341635493,0.026738545580903314,0.876113147778934,4
AAPL,2025-12-23,0.029959780337662313,0.004242261338239509,0.00584834873053348,0.0027003329793410563,0.5888443498345808,0.15426187056625548,0.606013187124129,0.6931949853897095,1,1,1,0,0.2588012177468842,0.03337690989381186,0.28665500543016975,0.006362420461281054,0.007092355922655412,0.379069172030988,4
AAPL,2026-01-05,0.005557863307616855,0.12304760001091523,0.025077660959262314,0.009485452097748885,0.7073024705934792,0.03261166281719767,0.5552496208331695,0.8372456431388855,1,0,0,0,0.3019202215731206,0.029959780337662313,0.004242261338239509,0.00584834873053348,0.0027003329793410563,0.5888443498345808,4
AAPL,2026-01-07,0.018905342230901498,0.015179795107833563,0.009484459673636524,0.005443266487414876,0.9134660311360676,0.14952983400178252,0.9022638520980841,0.9146690368652344,1,0,0,0,0.4030677634670519,0.005557863307616855,0.12304760001091523,0.025077660959262314,0.009485452097748885,0.7073024705934792,4
AAPL,2026-01-08,0.0835510325472768,0.032653859380894316,0.06556525197576203,0.00566104622454562,0.7015080307095319,0.08854126035552812,0.6811789056756067,0.8263944983482361,3,1,1,0,0.29429951952234507,0.018905342230901498,0.015179795107833563,0.009484459673636524,0.005443266487414876,0.9134660311360676,4
AAPL,2026-01-09,0.020829393792675618,0.23566066839205035,0.07430379357949543,0.11393460218223513,0.703965285637107,0.0465244715454149,0.30089561527600167,0.8303472399711609,1,1,1,0,0.2766494269197101,0.0835510325472768,0.032653859380894316,0.06556525197576203,0.00566104622454562,0.7015080307095319,4
AAPL,2026-01-13,0.018708325774468827,0.002387149636728837,0.0030479201355786156,0.0007191425677333088,0.5536476991198249,0.0579022123864616,0.566201812554253,0.640960693359375,2,0,0,0,0.24492675575748576,0.020829393792675618,0.23566066839205035,0.07430379357949543,0.11393460218223513,0.703965285637107,4
AAPL,2026-01-14,0.045354361305633896,0.03159378280765416,0.0030277107136913134,0.00419540159027848,0.17936264853875628,0.10540931869941512,0.18590011473276613,0.8540668487548828,1,0,0,0,0.07308024614554372,0.018708325774468827,0.002387149636728837,0.0030479201355786156,0.0007191425677333088,0.5536476991198249,4
AAPL,2026-01-16,0.0029933382655451283,0.17141133381703708,0.0058159123249904455,0.013825948150872675,0.5667999137337034,0.04219881478667536,0.37874005770634833,0.7130976915359497,1,0,0,0,0.24243579890086653,0.045354361305633896,0.03159378280765416,0.0030277107136913134,0.00419540159027848,0.17936264853875628,4
AAPL,2026-01-20,0.03172031755909124,0.06367658518068708,0.04040883285612626,0.05225545573419617,0.41715550266626267,0.07649402124467718,0.2925349464543444,0.701257735490799,4,1,1,1,0.16597112440080541,0.0029933382655451283,0.17141133381703708,0.0058159123249904455,0.013825948150872675,0.5667999137337034,4
AAPL,2026-01-21,0.019805342630652648,0.1586090832837394,0.0036709046835892408,0.0031775144003347933,0.5807674157864486,0.021462461131771592,0.4351152560494378,0.7645968198776245,4,1,1,1,0.2477412885388005,0.03172031755909124,0.06367658518068708,0.04040883285612626,0.05225545573419617,0.41715550266626267,4
AAPL,2026-01-22,0.03749020204474778,0.19145744864646552,0.017974438286901696,0.006497228274930006,0.6974261976257026,0.0032262388142889455,0.5189872844621531,0.8544842600822449,1,0,1,1,0.29326124309231333,0.019805342630652648,0.1586090832837394,0.0036709046835892408,0.0031775144003347933,0.5807674157864486,4
AAPL,2026-01-23,0.02941459449606806,0.026872882973091636,0.01197747612449168,0.003500529159961791,0.5040430687829947,0.007936818230868309,0.49110677502151756,0.6456819176673889,2,1,1,1,0.21765305042142613,0.03749020204474778,0.19145744864646552,0.017974438286901696,0.006497228274930006,0.6974261976257026,4
AAPL,2026-01-26,0.09178685484370014,0.07569020035644201,0.06948533157423799,0.06164569055993981,0.5480358853831397,0.023619060946484416,0.43300151773622,0.8461356908082962,4,1,1,1,0.21199314102535705,0.02941459449606806,0.026872882973091636,0.01197747612449168,0.003500529159961791,0.5040430687829947,4
AAPL,2026-01-27,0.2083536769287437,0.022712579675008334,0.004410038508113702,0.0022720816232958815,0.5072744069886532,0.043371077938026366,0.6862333841109789,0.7453193366527557,2,0,1,1,0.21809817805975604,0.09178685484370014,0.07569020035644201,0.06948533157423799,0.06164569055993981,0.5480358853831397,4
AAPL,2026-01-28,0.08662299542020155,0.009877355401775418,0.0020429345450026825,0.0009453486625001937,0.4945843552318365,0.014546948449845033,0.5683417120427597,0.7045340538024902,2,1,1,1,0.213093473549207,0.2083536769287437,0.022712579675008334,0.004410038508113702,0.0022720816232958815,0.5072744069886532,4
AAPL,2026-01-29,0.14890513623242602,0.02364625527689754,0.004608580934662493,0.002932545432858536,0.620398457850262,0.07644935373182124,0.7381162124382694,0.7623219349805046,17,1,1,1,0.26433823497785985,0.08662299542020155,0.009877355401775418,0.0020429345450026825,0.0009453486625001937,0.4945843552318365,4
AAPL,2026-01-30,0.0840561116472624,0.02258344945738331,0.00452359440950961,0.004725103801759669,0.6461761565159533,0.06537626971839272,0.6984001204945629,0.7976380444708324,21,1,1,1,0.2779448785646476,0.14890513623242602,0.02364625527689754,0.004608580934662493,0.002932545432858536,0.620398457850262,4
AAPL,2026-02-02,0.04174285936180443,0.005407316594988825,0.0016140309677159063,0.004735179265860288,0.43311538969711716,0.03531760223033154,0.4631017222303565,0.6933807492256164,5,0,1,1,0.18843227242777594,0.0840561116472624,0.02258344945738331,0.00452359440950961,0.004725103801759669,0.6461761565159533,4
AAPL,2026-02-03,0.04620676193424096,0.02908479841390748,0.00491283401846648,0.006392542106922936,0.6554162619066961,0.03964425471267627,0.6612328493016401,0.7375182807445526,4,1,1,1,0.28394530720614186,0.04174285936180443,0.005407316594988825,0.0016140309677159063,0.004735179265860288,0.43311538969711716,4
AAPL,2026-02-04,0.2296689662153781,0.18404266416546797,0.07259016922838807,0.026121255354512943,0.7328702394588902,0.11060261427864666,0.6797851169258992,0.8111264705657959,3,0,0,0,0.2826300138799838,0.04620676193424096,0.02908479841390748,0.00491283401846648,0.006392542106922936,0.6554162619066961,4
AAPL,2026-02-05,0.051814079136237784,0.009914548641893657,0.0018336728920880275,0.0006613478356068875,0.5574644744962285,0.050516092038572324,0.5968689842628777,0.6888634562492371,3,1,0,0,0.24302994294825903,0.2296689662153781,0.18404266416546797,0.07259016922838807,0.026121255354512943,0.7328702394588902,4
AAPL,2026-02-06,0.004829272924540023,0.007176408967878322,0.0029021970119055217,0.0011250505788153442,0.2582525914399358,0.060422570176860806,0.25187820780587666,0.6494082808494568,1,0,0,0,0.11372379126285385,0.051814079136237784,0.009914548641893657,0.0018336728920880275,0.0006613478356068875,0.5574644744962285,4
AAPL,2026-02-12,0.02391672965906276,0.31129054920871796,0.017057897084755486,0.012907896434846322,0.7071462751875437,0.010172829047662613,0.3898066621182866,0.7481082280476888,3,0,1,1,0.303320581028757,0.004829272924540023,0.007176408967878322,0.0029021970119055217,0.0011250505788153442,0.2582525914399358,4
AAPL,2026-02-13,0.14880489676766395,0.22852201571881797,0.022007605143910487,0.012380082048311947,0.6624283603222834,0.05203541950070069,0.548323554178907,0.7504823803901672,4,1,1,1,0.2660157527954182,0.02391672965906276,0.31129054920871796,0.017057897084755486,0.012907896434846322,0.7071462751875437,4
AAPL,2026-02-17,0.19322868385127856,0.2225541892940428,0.020003156032216324,0.016837189176021068,0.5809512860308566,0.048335534591642276,0.5147854353798549,0.696572795510292,4,1,1,1,0.22989152558545545,0.14880489676766395,0.22852201571881797,0.022007605143910487,0.012380082048311947,0.6624283603222834,4
AAPL,2026-02-18,0.08480770471719727,0.13468566521982928,0.04073566723841616,0.02194293008993745,0.712878396884328,0.039741338118205786,0.6003218390533424,0.7740839719772339,3,0,1,1,0.2905357229614261,0.19322868385127856,0.2225541892940428,0.020003156032216324,0.016837189176021068,0.5809512860308566,4
AAPL,2026-02-20,0.10101942348100575,0.008074231165666681,0.0017358803702460725,0.0028770786129905597,0.5723239353517329,0.012460080554053113,0.6606561686838351,0.6740283966064453,1,1,1,0,0.24683421163841957,0.08480770471719727,0.13468566521982928,0.04073566723841616,0.02194293008993745,0.712878396884328,4
AAPL,2026-02-23,0.121332641853976,0.16276789625201502,0.048814286457896525,0.03506065965789182,0.7012829936853515,0.04533278389847691,0.575972793171524,0.8226685285568237,5,1,1,0,0.27747170178445496,0.10101942348100575,0.008074231165666681,0.0017358803702460725,0.0028770786129905597,0.5723239353517329,4
AAPL,2026-02-24,0.023108970285890127,0.1440127146675998,0.016250537950239,0.013110018324832063,0.7338148091560234,0.03558372283233501,0.5835505084992425,0.7821046454565865,7,1,0,0,0.31108812770804783,0.121332641853976,0.16276789625201502,0.048814286457896525,0.03506065965789182,0.7012829936853515,4
AAPL,2026-02-25,0.011099871332422183,0.0348441645277306,0.01268043377605787,0.010989423768316105,0.6398684281689478,0.0753598010334452,0.5924542774292654,0.6910205284754435,3,0,0,0,0.2785576494296481,0.023108970285890127,0.1440127146675998,0.016250537950239,0.013110018324832063,0.7338148091560234,4
AAPL,2026-02-26,0.02557271806593222,0.00342157521387357,0.0037216440230646414,0.0009925168155490375,0.6214407738771488,0.0031247701246150924,0.6388777558905937,0.789657860994339,2,0,0,0,0.2743287444192092,0.011099871332422183,0.0348441645277306,0.01268043377605787,0.010989423768316105,0.6398684281689478,4
AMZN,2016-05-27,0.06331077207409658,0.00841327181011308,0.00497847898200213,0.005595838172778639,0.6550895763110702,0.09651704105633205,0.6994127594202729,0.8859775066375732,1,1,1,1,0.2848373635175612,0.0,0.0,0.0,0.0,0.0,4
AMZN,2017-04-27,0.024735756932758195,0.0030102428779974566,0.004421181091860336,0.001349249219001577,0.7176174459632776,0.003822554094274653,0.7335725297071763,0.8037830591201782,1,1,1,1,0.3173234411997154,0.06331077207409658,0.00841327181011308,0.00497847898200213,0.005595838172778639,0.6550895763110702,4
AMZN,2017-09-21,0.027733193315416526,0.04292670552829802,0.0953767410785806,0.0019498344473456444,0.5435364931358712,0.002378403241595015,0.43101640539706354,0.6030290722846985,1,0,0,0,0.2268762269195459,0.024735756932758195,0.0030102428779974566,0.004421181091860336,0.001349249219001577,0.7176174459632776,4
AMZN,2017-10-30,0.4995425275259997,0.0013599342053372003,0.0020632537039923775,0.0001363554123311415,0.6884356654788418,0.004578993859308639,1.1844186496831808,0.7258539795875549,1,0,0,1,0.33148909933888904,0.027733193315416526,0.04292670552829802,0.0953767410785806,0.0019498344473456444,0.5435364931358712,4
AMZN,2018-03-20,0.06882384059642271,0.06861617008588183,0.019732828485910823,0.02795561750608039,0.5576450178170234,0.06585380878667021,0.510164242335573,0.6820266246795654,1,0,0,0,0.2298049607365255,0.4995425275259997,0.0013599342053372003,0.0020632537039923775,0.0001363554123311415,0.6884356654788418,4
AMZN,2018-04-19,0.716233377264217,0.03091441853263057,0.10932235895269166,0.031626447022126095,0.676917114534266,0.012848598604079407,1.2212872672910344,0.979775846004486,1,0,0,0,0.3518738253277009,0.06882384059642271,0.06861617008588183,0.019732828485910823,0.02795561750608039,0.5576450178170234,2
AMZN,2018-05-11,0.006863855901246726,0.8233464528449764,0.6769280826952553,0.048983143700373134,0.8181147375557317,0.002491952136097056,-0.7242790857836265,0.8353584408760071,1,0,0,0,0.412458973573671,0.716233377264217,0.03091441853263057,0.10932235895269166,0.031626447022126095,0.676917114534266,1
AMZN,2018-07-06,0.9583807214813652,0.006623413055804866,0.0019423622099618656,0.01803447794953796,0.746289528097705,0.04085299753419951,1.6780699963637653,0.9630871415138244,1,1,1,1,0.4680691832017556,0.006863855901246726,0.8233464528449764,0.6769280826952553,0.048983143700373134,0.8181147375557317,2
AMZN,2018-07-12,0.003197022866023953,0.00046948115569516835,0.00022904024449503494,0.00012454683320922602,0.5994297065934973,0.0012402701702726357,0.6018036612261216,0.8319823741912842,1,1,1,1,0.2676266759960363,0.9583807214813652,0.006623413055804866,0.0019423622099618656,0.01803447794953796,0.746289528097705,4
AMZN,2018-08-03,0.05784617160243053,0.004213879148147391,0.0021311072168635134,0.00036577816546872556,0.6218831311476549,0.001427632336980487,0.6730185382196057,0.6416152715682983,1,1,1,1,0.2719684022871734,0.003197022866023953,0.00046948115569516835,0.00022904024449503494,0.00012454683320922602,0.5994297065934973,4
AMZN,2018-09-05,0.3230065662644818,0.00699755438180366,0.004820063329991468,0.001672099130961101,0.6408842492742507,0.04469930459150893,0.9504010986959763,0.6526134014129639,1,0,0,0,0.284642897546848,0.05784617160243053,0.004213879148147391,0.0021311072168635134,0.00036577816546872556,0.6218831311476549,4
AMZN,2018-10-02,0.15462978688748574,0.006526604916023361,0.006722072403992859,0.00507653205369426,0.5568636325571674,0.05765686498002907,0.6931682100709425,0.6580474972724915,1,0,0,0,0.23853405630559155,0.3230065662644818,0.00699755438180366,0.004820063329991468,0.001672099130961101,0.6408842492742507,4
AMZN,2019-01-10,0.019234192905321353,0.30086280676798083,0.042104151082646896,0.34664403062755866,0.8557771925019253,0.012549878838661871,0.18540039692906013,0.8882799744606018,1,0,1,1,0.3374793307800629,0.15462978688748574,0.006526604916023361,0.006722072403992859,0.00507653205369426,0.5568636325571674,4
AMZN,2019-03-01,0.15999261831916556,0.006425819015978233,0.059509730144931425,0.005076651631131978,0.5560119646647763,0.013046217789245368,0.6449923821919001,0.6232390403747559,1,1,0,0,0.23155794669030502,0.019234192905321353,0.30086280676798083,0.042104151082646896,0.34664403062755866,0.8557771925019253,4
AMZN,2019-08-02,0.05622838748714985,0.2696875069274327,0.1014594852689034,0.05125364951205169,0.792923499815167,0.22949735399990345,0.4267512455939291,0.8385916948318481,1,0,0,0,0.313915775505112,0.15999261831916556,0.006425819015978233,0.059509730144931425,0.005076651631131978,0.5560119646647763,4
AMZN,2020-06-26,0.0056896163373397765,0.001264254194076061,0.012154527418759038,0.0018875207111699124,0.8168730069270005,0.02743328738755845,0.8072563209403351,0.8555781245231628,1,0,1,1,0.36299514717713083,0.05622838748714985,0.2696875069274327,0.1014594852689034,0.05125364951205169,0.792923499815167,4
AMZN,2020-07-20,0.31064147573285794,0.002284527081901581,0.004955478058441479,0.0008569148206526931,0.5541120900901575,0.04148332570374166,0.8566566458620195,0.6793272495269775,1,0,0,0,0.2505969128165185,0.0056896163373397765,0.001264254194076061,0.012154527418759038,0.0018875207111699124,0.8168730069270005,4
AMZN,2020-08-17,0.004886859944391543,0.007986520280207488,0.0023901731497821344,0.0005156394434813922,0.7333906652127276,0.037130276032066596,0.727385192283648,0.8285025954246521,1,1,1,1,0.3262301401246044,0.31064147573285794,0.002284527081901581,0.004955478058441479,0.0008569148206526931,0.5541120900901575,4
AMZN,2020-10-13,0.6146127658911809,0.00016291888173761943,0.00013134793934963863,6.553527617603932e-05,0.6371615641274779,0.0024143011169183402,1.2514145279213955,0.6655455231666565,1,0,0,0,0.3428395331366989,0.004886859944391543,0.007986520280207488,0.0023901731497821344,0.0005156394434813922,0.7333906652127276,4
AMZN,2020-10-20,0.005742673721441133,0.06523332057810902,0.0013028332041901596,0.003164345403862521,0.6527904321588096,0.015483543616588739,0.588832606694089,0.8459868431091309,1,0,0,1,0.2847677064204221,0.6146127658911809,0.00016291888173761943,0.00013134793934963863,6.553527617603932e-05,0.6371615641274779,4
AMZN,2020-11-17,0.2501329823103511,0.0015232855996685738,0.025039963392395264,0.0005790165918320056,0.7596753952812882,0.05139044327474851,0.9826661120077433,0.8066392540931702,1,0,0,0,0.32605580166006287,0.005742673721441133,0.06523332057810902,0.0013028332041901596,0.003164345403862521,0.6527904321588096,4
AMZN,2020-12-30,0.0043684241924910735,0.017108429561816938,0.007840949637621383,0.005005546229229573,0.7809346859270612,0.05812040870078644,0.7553481846908843,0.9391106963157654,1,0,0,0,0.34544470188985343,0.2501329823103511,0.0015232855996685738,0.025039963392395264,0.0005790165918320056,0.7596753952812882,4
AMZN,2021-02-17,0.050523701417679805,0.006401562940064844,0.005247700636671803,0.002639115200406228,0.5931826479897513,0.06845973951627024,0.629417970630288,0.6282535493373871,2,1,0,0,0.2587964301900369,0.0043684241924910735,0.017108429561816938,0.007840949637621383,0.005005546229229573,0.7809346859270612,4
AMZN,2021-04-20,0.9680936214262985,0.001930621299764993,0.004233059841144639,0.0006391571173500622,0.9411438562886119,0.002176386848107852,1.9024346394566505,0.9851189851760864,1,1,1,1,0.5217127979562161,0.050523701417679805,0.006401562940064844,0.005247700636671803,0.002639115200406228,0.5931826479897513,2
AMZN,2021-06-09,0.05691729595824002,0.2787226337195712,0.27919799736688056,0.02347733977384212,0.8043726531886257,0.02217195893524378,0.27989197828657186,0.8066837191581726,1,1,1,1,0.31231965621542995,0.9680936214262985,0.001930621299764993,0.004233059841144639,0.0006391571173500622,0.9411438562886119,4
AMZN,2021-06-14,0.20542349477808308,0.025844982195947188,0.03445421856897332,0.0325243726126911,0.5799273716965381,0.39768923168310266,0.6925272930970093,0.6466814875602722,1,0,1,1,0.2383219410710519,0.05691729595824002,0.2787226337195712,0.27919799736688056,0.02347733977384212,0.8043726531886257,4
AMZN,2021-07-06,0.22227188909376672,0.14236548793416315,0.04765558712047534,0.07332999650899327,0.7090649089445263,0.27961586708983255,0.6679857264746614,0.781087338924408,1,1,1,1,0.2714029716812081,0.20542349477808308,0.025844982195947188,0.03445421856897332,0.0325243726126911,0.5799273716965381,4
AMZN,2021-07-14,0.009037125626178083,0.019555510733628035,0.0025131166286110366,0.004238309199703064,0.46538606692573126,0.019397352657677086,0.4481162559899672,0.8616153597831726,1,0,0,0,0.2042831524550079,0.22227188909376672,0.14236548793416315,0.04765558712047534,0.07332999650899327,0.7090649089445263,4
AMZN,2021-07-29,0.01983944900749307,0.01944931759415337,0.006182121022180473,0.0023391272333241563,0.638290060676562,0.019693807815395706,0.6301589438343971,0.7865240275859833,2,0,0,0,0.28021559050905853,0.009037125626178083,0.019555510733628035,0.0025131166286110366,0.004238309199703064,0.46538606692573126,4
AMZN,2021-07-30,0.01978317135414642,0.002535686456017905,0.002918430724848843,0.0004272535304741669,0.566917426022183,0.0008755991797844298,0.5808192266649883,0.6609897017478943,1,1,1,1,0.250784366291637,0.01983944900749307,0.01944931759415337,0.006182121022180473,0.0023391272333241563,0.638290060676562,4
AMZN,2021-08-10,0.008519815719495463,0.010127519334339436,0.005415109413488332,0.0026602565736582786,0.6381866636695595,0.0349120118004439,0.6285035940675688,0.7214420735836029,2,0,0,0,0.2824326819405324,0.01978317135414642,0.002535686456017905,0.002918430724848843,0.0004272535304741669,0.566917426022183,4
AMZN,2022-03-03,0.25180088292100494,0.03315218476339088,0.15806070241069126,0.10868748723812516,0.7558478226134966,0.012714620347437557,0.7077483311222943,0.8839313387870789,1,0,0,0,0.28751865990694814,0.008519815719495463,0.010127519334339436,0.005415109413488332,0.0026602565736582786,0.6381866636695595,4
AMZN,2022-04-22,0.3393008028355488,0.044308517065117785,0.28367252760900635,0.017474246291447622,0.6997055270284775,0.09744710556605081,0.6935510388984545,0.7213245630264282,1,1,0,0,0.27572847166055886,0.25180088292100494,0.03315218476339088,0.15806070241069126,0.10868748723812516,0.7558478226134966,4
AMZN,2022-05-13,0.0068428771066793796,0.6314150912182974,0.36733873837829734,0.00466425171106998,0.678642718201484,0.0011949939540278724,-0.3179324859995013,0.6805570721626282,1,0,0,0,0.32548738820931983,0.3393008028355488,0.044308517065117785,0.28367252760900635,0.017474246291447622,0.6997055270284775,4
AMZN,2022-06-03,0.1402018199388011,0.005284959118765046,0.00312819856588432,0.001835262449295418,0.6447085611203995,0.043597512218160196,0.7746619609252557,0.7230710387229919,2,1,0,0,0.27788993319321426,0.0068428771066793796,0.6314150912182974,0.36733873837829734,0.00466425171106998,0.678642718201484,4
AMZN,2022-08-10,0.05208622971153431,0.019965581997286538,0.011838788778641961,0.006422676530810575,0.6374022979513327,0.08063634452727172,0.6512614803561279,0.7067221403121948,1,0,1,0,0.2755270881903395,0.1402018199388011,0.005284959118765046,0.00312819856588432,0.001835262449295418,0.6447085611203995,4
AMZN,2022-08-24,0.0022739904799671034,0.7588421290071529,0.7044759662517066,0.06664070174293531,0.8128814082529132,0.0040338969059569504,-0.7148033982689146,0.8156149983406067,1,1,0,0,0.39919856701266443,0.05208622971153431,0.019965581997286538,0.011838788778641961,0.006422676530810575,0.6374022979513327,4
AMZN,2022-09-28,0.012192745101610149,0.009088975733195328,0.06385677528851995,0.008206711684708155,0.6348582264787126,0.08623086467300917,0.5658985088738993,0.7210091352462769,1,0,0,1,0.27448371070348143,0.0022739904799671034,0.7588421290071529,0.7044759662517066,0.06664070174293531,0.8128814082529132,4
